listing_id,review_count,avg_rating,mean_pred_rating,std_pred_rating,mean_review_score,avg_rating_norm,mean_pred_norm,stability,confidence,listing_score,final_score
1263012904698367952,47,4.957446808510638,4.99999888399814,3.4973538264860963e-06,0.999999720999535,0.9893617021276595,0.999999720999535,0.9999982513230867,0.9895649911916131,0.9968080948865051,0.9936875845113815
1088872680119061598,101,4.910891089108911,4.999998838594644,5.732929624256731e-06,0.9999997096486611,0.9777227722772277,0.999999709648661,0.9999971335351878,1.0,0.9933162420202101,0.9933162420202101
15319015,128,4.90625,4.999999154359102,4.976784787052441e-06,0.9999997885897756,0.9765625,0.9999997885897756,0.9999975116076065,1.0,0.9929682604655176,0.9929682604655176
940507047492542839,53,4.90566037735849,4.999998911371771,3.970144177764652e-06,0.9999997278429428,0.9764150943396226,0.9999997278429427,0.9999980149279111,1.0,0.992924080854692,0.992924080854692
1264369273183915839,51,4.901960784313726,4.999998504040288,4.692445530993285e-06,0.999999626010072,0.9754901960784315,0.9999996260100721,0.9999976537772345,1.0,0.9926465011956543,0.9926465011956543
3899976,45,4.977777777777778,4.999998156229655,6.779111584073396e-06,0.9999995390574138,0.9944444444444445,0.9999995390574137,0.999996610444208,0.9786858081296163,0.9983325713815421,0.9919489757884782
38120267,69,4.884057971014493,4.999996482462123,8.937695485509784e-06,0.9999991206155308,0.9710144927536233,0.9999991206155308,0.9999955311522573,1.0,0.9913031938374675,0.9913031938374675
811724436181403152,105,4.876190476190477,4.999999346051897,2.8566311042970312e-06,0.9999998365129743,0.9690476190476192,0.9999998365129743,0.9999985716844478,1.0,0.9907139815490889,0.9907139815490889
23229090,300,4.85,4.999996871948242,8.132031585529618e-06,0.9999992179870606,0.9624999999999999,0.9999992179870605,0.9999959339842073,1.0,0.9887489599905144,0.9887489599905144
1223327473322982548,45,4.933333333333334,4.999999279446072,2.5080295742994315e-06,0.999999819861518,0.9833333333333334,0.9999998198615181,0.9999987459852129,0.9786858081296163,0.9949997128216168,0.9886374283845998
4863546,64,4.828125,4.999998703598976,6.341042810469623e-06,0.999999675899744,0.95703125,0.999999675899744,0.9999968294785948,1.0,0.9871087211666485,0.9871087211666485
5161205,42,4.976190476190476,4.9999994323367165,1.5161003797429986e-06,0.9999998580841791,0.9940476190476191,0.9999998580841791,0.9999992419498102,0.9614463183050538,0.9982140939530558,0.9866686454205532
22490521,41,5.0,4.999998639269573,7.581981449872134e-06,0.9999996598173932,1.0,0.9999996598173932,0.9999962090092751,0.9554314003514671,0.9999992442509575,0.9866286744612006
1348709755351445197,39,4.948717948717949,4.99999832495665,7.5051517037251775e-06,0.9999995812391623,0.9871794871794872,0.9999995812391624,0.9999962474241482,0.9429595503388948,0.9961530529490077,0.9791067475275593
1506741699007863874,38,4.947368421052632,4.999999021228991,3.0054696480378525e-06,0.9999997553072477,0.986842105263158,0.9999997553072477,0.999998497265176,0.9364877560909672,0.9960522715877101,0.9770738171419426
580082148351672176,37,4.972972972972973,4.999999974225019,1.09311788189426e-07,0.9999999935562546,0.9932432432432432,0.9999999935562547,0.9999999453441059,0.9298478446264339,0.997972961230529,0.9769699749600704
9831098,35,5.0,4.999999359675816,2.773051733734672e-06,0.999999839918954,1.0,0.999999839918954,0.9999986134741331,0.9160270615698787,0.9999997039765447,0.9748078299048961
844110858020252092,35,5.0,4.999999237060547,2.80960477915345e-06,0.9999998092651368,1.0,0.9999998092651368,0.9999985951976105,0.9160270615698787,0.9999996843754667,0.9748078107976061
